Id,SignUpDate,Cost,SponsorshipTarget,RunnerId,CharityId,RaceKitOptionId,SignUpStatusId
3030,2015-02-06 13:01:38.0000000,0.00,50.00,4050,1,B,1
3039,2015-09-05 22:51:45.0000000,0.00,50.00,3167,2,B,2
3043,2015-07-06 11:43:52.0000000,45.00,25.00,2893,5,B,3
3046,2015-06-05 12:22:36.0000000,0.00,2000.00,4386,3,B,2
3049,2015-01-06 19:43:58.0000000,0.00,500.00,2729,6,B,2
3050,2015-11-07 08:48:20.0000000,0.00,1000.00,3373,5,A,2
3051,2015-10-05 21:30:23.0000000,20.00,100.00,4041,5,B,3
3053,2015-08-04 08:23:25.0000000,0.00,25.00,4518,9,B,2
3058,2015-06-07 19:51:45.0000000,0.00,1000.00,2838,2,B,1
3060,2015-11-05 21:27:56.0000000,0.00,150.00,3350,9,B,2
3061,2015-10-07 07:21:56.0000000,20.00,50.00,3477,3,A,2
3062,2015-08-07 20:15:48.0000000,0.00,200.00,3669,9,B,2
3063,2015-05-05 14:34:31.0000000,0.00,500.00,4296,7,B,2
3069,2015-04-04 14:02:07.0000000,0.00,50.00,3048,6,B,2
3071,2015-10-04 10:26:41.0000000,20.00,50.00,3170,3,B,2
3074,2015-01-05 13:18:03.0000000,20.00,1000.00,4920,3,C,2
3080,2015-04-07 22:22:57.0000000,0.00,50.00,2404,3,B,1
3084,2015-12-04 05:32:30.0000000,20.00,100.00,4451,3,C,3
3085,2015-04-04 22:44:41.0000000,45.00,30.00,4882,4,B,3
3087,2015-03-04 17:35:31.0000000,45.00,200.00,3431,10,B,3
3090,2015-01-04 13:36:55.0000000,0.00,20.00,3439,6,B,1
3091,2015-11-05 10:23:57.0000000,0.00,25.00,4347,6,A,1
3098,2015-01-07 07:39:56.0000000,20.00,50.00,2975,3,B,2
3101,2015-04-06 20:24:17.0000000,0.00,100.00,3599,7,B,1
3102,2015-12-04 09:30:06.0000000,20.00,50.00,3939,5,A,3
3105,2015-12-07 14:13:21.0000000,0.00,40.00,4866,7,B,2
3107,2015-08-07 12:50:07.0000000,20.00,50.00,3480,3,A,3
3114,2015-04-04 15:02:27.0000000,20.00,25.00,4696,9,B,2
3115,2015-01-04 06:53:25.0000000,0.00,500.00,4770,10,B,1
3119,2015-04-06 22:29:34.0000000,20.00,25.00,2980,10,B,3
3122,2015-02-05 05:58:42.0000000,0.00,200.00,2460,3,B,2
3125,2015-09-05 12:44:30.0000000,0.00,200.00,2929,9,B,1
3129,2015-12-04 08:49:29.0000000,20.00,50.00,3357,7,B,2
3133,2015-03-07 11:20:07.0000000,0.00,50.00,5059,5,B,2
3136,2015-11-06 20:57:24.0000000,0.00,100.00,4206,1,B,1
3137,2015-05-06 11:36:40.0000000,0.00,50.00,4388,9,B,2
3138,2015-09-05 12:41:28.0000000,20.00,100.00,2882,2,B,3
3142,2015-09-06 09:31:49.0000000,20.00,25.00,3464,4,B,3
3144,2015-12-06 06:46:39.0000000,20.00,25.00,2588,1,A,3
3145,2015-04-04 20:20:15.0000000,45.00,50.00,2918,6,B,3
3149,2015-09-07 08:30:20.0000000,0.00,50.00,3845,5,B,2
3151,2015-08-05 20:59:00.0000000,0.00,40.00,4056,7,B,2
3152,2015-02-06 07:02:04.0000000,45.00,25.00,3354,10,B,3
3158,2015-03-04 17:13:12.0000000,0.00,200.00,4597,6,B,1
3159,2015-06-05 18:33:59.0000000,20.00,300.00,5020,6,B,2
3160,2015-05-07 10:29:34.0000000,0.00,50.00,3544,3,B,2
3162,2015-01-08 22:44:50.0000000,20.00,100.00,2380,3,B,3
3163,2015-06-04 15:53:51.0000000,45.00,40.00,2773,7,A,3
3165,2015-02-07 09:03:01.0000000,20.00,5000.00,3273,8,B,2
3166,2015-03-06 16:35:37.0000000,0.00,150.00,3384,8,B,2
3168,2015-03-06 07:45:50.0000000,0.00,50.00,3131,6,B,1
3169,2015-03-07 14:49:21.0000000,20.00,2000.00,3203,8,B,2
3174,2015-10-06 06:27:56.0000000,0.00,20.00,3619,1,B,1
3175,2015-09-07 05:54:40.0000000,0.00,100.00,3792,4,B,1
3178,2015-02-04 15:17:25.0000000,45.00,50.00,4974,10,A,3
3179,2015-08-06 18:59:11.0000000,20.00,30.00,5174,6,B,2
3180,2015-08-07 18:55:18.0000000,20.00,100.00,2675,9,B,3
3181,2015-06-04 11:31:12.0000000,20.00,150.00,3183,5,A,2
3187,2015-06-07 20:13:21.0000000,20.00,25.00,3600,2,B,2
3188,2015-01-05 20:50:30.0000000,20.00,100.00,3980,1,A,3
3189,2015-06-06 13:08:59.0000000,0.00,25.00,4475,3,B,1
3191,2015-09-05 21:40:36.0000000,20.00,50.00,5082,2,A,3
3194,2015-05-05 11:06:43.0000000,20.00,50.00,4720,3,B,2
3195,2015-04-04 13:39:04.0000000,0.00,100.00,5119,1,C,2
3201,2015-05-04 10:44:50.0000000,0.00,300.00,3419,6,B,1
3203,2015-03-05 21:34:51.0000000,0.00,100.00,2442,2,B,2
3204,2015-08-05 20:06:35.0000000,45.00,50.00,2960,8,C,3
3206,2015-10-07 15:21:53.0000000,0.00,300.00,3077,10,B,1
3211,2015-01-06 11:15:13.0000000,20.00,100.00,4448,1,B,3
3212,2015-08-04 08:07:26.0000000,45.00,100.00,2700,1,B,3
3213,2015-12-05 13:26:07.0000000,20.00,50.00,2387,1,B,2
3225,2015-09-05 22:37:29.0000000,20.00,5000.00,3634,5,B,2
3229,2015-03-07 14:26:36.0000000,0.00,500.00,2829,7,B,1
3232,2015-11-05 09:40:28.0000000,0.00,25.00,4604,9,A,2
3236,2015-10-07 19:27:50.0000000,0.00,2000.00,2668,1,B,1
3237,2015-09-06 20:07:35.0000000,20.00,50.00,4136,7,C,2
3240,2015-12-05 08:03:16.0000000,0.00,40.00,5185,8,B,2
3242,2015-02-07 11:02:33.0000000,20.00,2000.00,2762,5,B,3
3247,2015-03-07 18:55:00.0000000,45.00,5000.00,4808,3,B,3
3253,2015-07-05 20:31:47.0000000,45.00,50.00,3247,6,B,3
3254,2015-04-04 16:15:36.0000000,0.00,5000.00,3427,1,B,2
3255,2015-06-06 18:24:55.0000000,45.00,50.00,3787,2,B,3
3259,2015-07-05 08:21:33.0000000,0.00,500.00,4732,7,B,2
3260,2015-01-05 16:09:59.0000000,0.00,100.00,2483,3,B,1
3262,2015-06-04 10:31:09.0000000,0.00,1000.00,3596,9,B,1
3264,2015-04-05 18:06:55.0000000,45.00,50.00,3800,7,B,3
3266,2015-03-07 10:11:00.0000000,0.00,25.00,4308,10,C,1
3268,2015-02-05 20:09:27.0000000,0.00,50.00,4415,2,B,1
3269,2015-11-06 07:13:09.0000000,0.00,150.00,3322,10,A,1
3280,2015-07-05 11:49:38.0000000,45.00,1000.00,3720,1,B,3
3281,2015-10-05 08:24:26.0000000,0.00,30.00,3960,3,B,1
3282,2015-10-05 11:40:16.0000000,0.00,40.00,4542,10,B,1
3283,2015-02-06 07:53:20.0000000,0.00,100.00,4619,3,A,1
3284,2015-09-06 22:38:38.0000000,45.00,50.00,2582,2,B,3
3285,2015-06-07 22:12:52.0000000,0.00,100.00,3334,2,B,2
3287,2015-12-05 13:20:38.0000000,0.00,1000.00,3961,6,B,1
3288,2015-09-05 22:24:58.0000000,20.00,50.00,4545,1,B,3
3291,2015-10-04 09:11:05.0000000,20.00,200.00,3745,3,B,3
3296,2015-02-04 19:15:27.0000000,45.00,40.00,5175,7,B,3
3298,2015-01-08 06:02:10.0000000,0.00,100.00,3788,1,B,1
3301,2015-10-04 11:01:24.0000000,20.00,100.00,2412,4,B,3
3307,2015-10-07 12:19:26.0000000,20.00,25.00,4491,1,C,2
3308,2015-10-04 17:49:47.0000000,0.00,50.00,2971,3,B,1
3309,2015-05-04 22:57:48.0000000,45.00,25.00,2972,3,B,3
3310,2015-12-06 11:44:53.0000000,45.00,20.00,3967,6,B,3
3311,2015-07-05 17:00:14.0000000,0.00,50.00,4176,9,B,2
3315,2015-02-07 17:07:18.0000000,20.00,50.00,4501,10,A,3
3317,2015-08-06 18:17:25.0000000,20.00,500.00,4639,7,B,2
3320,2015-08-07 17:04:08.0000000,20.00,20.00,5116,4,B,2
3323,2015-04-06 07:42:06.0000000,20.00,100.00,3416,7,B,3
3324,2015-10-04 15:08:56.0000000,0.00,50.00,3636,7,B,2
3325,2015-05-04 13:36:55.0000000,20.00,50.00,3870,3,B,2
3326,2015-01-07 17:34:22.0000000,20.00,25.00,5002,1,B,3
3331,2015-07-04 12:41:46.0000000,45.00,20.00,4993,5,B,3
3337,2015-08-05 17:51:13.0000000,0.00,25.00,4903,8,A,1
3338,2015-08-04 19:41:48.0000000,0.00,20.00,4487,4,B,1
3340,2015-04-05 13:22:57.0000000,0.00,300.00,4454,1,A,1
3341,2015-12-05 19:04:22.0000000,0.00,200.00,2472,10,B,1
3343,2015-08-07 22:12:43.0000000,0.00,2000.00,4520,3,B,1
3345,2015-12-06 13:52:02.0000000,20.00,50.00,4089,1,A,3
3346,2015-02-04 14:24:35.0000000,0.00,2000.00,4560,2,C,2
3350,2015-04-07 11:40:51.0000000,0.00,500.00,3888,6,B,2
3351,2015-01-05 17:39:24.0000000,20.00,500.00,4156,3,B,2
3353,2015-11-07 14:28:11.0000000,0.00,100.00,5140,8,A,1
3355,2015-02-04 22:26:33.0000000,20.00,100.00,4329,8,B,2
3356,2015-06-05 14:36:58.0000000,0.00,50.00,4670,5,B,1
3359,2015-06-07 14:13:29.0000000,0.00,5000.00,5125,7,A,1
3361,2015-05-07 13:26:41.0000000,20.00,100.00,3654,8,B,3
3370,2015-08-06 20:13:29.0000000,45.00,100.00,4057,3,B,3
3372,2015-09-04 20:28:11.0000000,0.00,150.00,5148,6,A,1
3373,2015-11-05 22:53:54.0000000,20.00,100.00,2413,4,B,2
3375,2015-12-07 19:36:55.0000000,0.00,100.00,4486,6,B,1
3380,2015-10-06 05:16:39.0000000,20.00,50.00,3314,4,B,2
3381,2015-06-04 18:24:12.0000000,45.00,50.00,3531,2,B,3
3383,2015-02-05 11:23:43.0000000,45.00,25.00,3293,8,B,3
3389,2015-08-07 07:14:36.0000000,0.00,1000.00,3892,10,B,1
3390,2015-05-04 05:50:21.0000000,20.00,500.00,5165,10,B,2
3392,2015-04-07 12:10:39.0000000,45.00,50.00,4479,6,B,3
3393,2015-03-06 05:20:07.0000000,45.00,100.00,4640,7,A,3
3394,2015-06-06 14:09:27.0000000,0.00,300.00,2452,9,A,1
3395,2015-03-07 15:13:58.0000000,0.00,100.00,2593,3,B,1
3396,2015-03-04 19:51:19.0000000,0.00,25.00,3066,7,B,2
3399,2015-07-06 15:48:14.0000000,20.00,100.00,3987,6,A,2
3403,2015-08-07 14:56:33.0000000,45.00,100.00,4848,10,B,3
3410,2015-10-04 18:48:06.0000000,0.00,100.00,2578,7,A,2
3411,2015-10-05 16:05:31.0000000,20.00,25.00,2590,6,A,2
3418,2015-11-07 07:51:10.0000000,45.00,5000.00,3618,1,B,3
3429,2015-09-07 05:46:19.0000000,20.00,100.00,5115,4,B,3
3430,2015-01-05 20:59:00.0000000,0.00,100.00,2698,10,A,1
3437,2015-01-07 08:14:56.0000000,20.00,5000.00,3736,4,B,2
3438,2015-04-06 21:38:01.0000000,20.00,100.00,3644,1,B,3
3439,2015-06-07 09:39:53.0000000,0.00,100.00,3120,1,B,1
3442,2015-10-05 15:55:18.0000000,20.00,100.00,2618,2,B,3
3449,2015-06-06 13:08:07.0000000,45.00,500.00,2734,6,B,3
3450,2015-06-04 15:21:53.0000000,20.00,40.00,3004,5,A,2
3451,2015-12-04 06:41:02.0000000,45.00,200.00,3118,2,A,3
3455,2015-08-05 09:25:29.0000000,20.00,50.00,2411,1,B,2
3456,2015-12-06 09:22:54.0000000,0.00,25.00,4070,8,B,2
3457,2015-03-04 12:45:30.0000000,45.00,100.00,4000,4,B,3
3458,2015-12-05 19:57:30.0000000,0.00,5000.00,4063,1,B,1
3463,2015-10-05 17:06:35.0000000,45.00,2000.00,4550,1,B,3
3465,2015-05-06 09:42:55.0000000,20.00,50.00,3362,10,B,2
3467,2015-05-07 22:07:41.0000000,0.00,25.00,2558,3,A,1
3469,2015-01-08 13:49:52.0000000,20.00,150.00,3484,8,B,2
3471,2015-12-05 07:44:15.0000000,0.00,100.00,4087,3,A,1
3479,2015-09-07 13:53:37.0000000,20.00,2000.00,3516,1,B,3
3480,2015-08-05 15:24:55.0000000,0.00,100.00,3825,2,B,1
3482,2015-05-07 12:42:29.0000000,45.00,500.00,3390,9,B,3
3485,2015-02-06 11:25:18.0000000,20.00,40.00,4317,2,B,3
3487,2015-01-06 22:11:08.0000000,0.00,300.00,4850,8,B,1
3490,2015-02-04 14:28:45.0000000,45.00,2000.00,3911,7,B,3
3493,2015-10-04 11:41:08.0000000,0.00,300.00,3147,3,B,2
3494,2015-06-05 13:26:15.0000000,45.00,100.00,3297,9,B,3
3501,2015-01-06 15:26:56.0000000,0.00,100.00,4361,10,B,1
3503,2015-05-04 15:34:16.0000000,20.00,50.00,4872,6,B,2
3505,2015-07-06 11:29:54.0000000,20.00,1000.00,2765,3,B,2
3509,2015-08-06 15:02:10.0000000,20.00,100.00,4959,4,B,3
3510,2015-09-05 10:26:41.0000000,0.00,150.00,2962,6,B,2
3512,2015-06-05 07:24:40.0000000,0.00,100.00,4425,1,B,1
3514,2015-02-04 09:12:06.0000000,0.00,100.00,3000,1,C,1
3517,2015-12-06 09:51:24.0000000,0.00,1000.00,2731,3,B,1
3518,2015-04-04 19:52:28.0000000,0.00,50.00,2853,5,B,1
3520,2015-09-07 14:03:50.0000000,0.00,100.00,4013,4,B,1
3521,2015-10-05 18:00:17.0000000,0.00,100.00,4053,4,B,1
3524,2015-01-04 08:04:42.0000000,0.00,50.00,4054,8,C,1
3525,2015-07-07 22:03:04.0000000,45.00,1000.00,4478,7,B,3
3527,2015-10-04 19:10:34.0000000,45.00,50.00,5038,9,B,3
3530,2015-08-05 14:14:30.0000000,45.00,40.00,2855,10,B,3
3532,2015-06-07 16:57:30.0000000,20.00,25.00,3517,2,A,2
3535,2015-05-05 08:04:08.0000000,0.00,100.00,4376,1,A,2
3540,2015-03-05 11:39:59.0000000,0.00,500.00,4280,7,B,1
3544,2015-06-07 14:36:58.0000000,0.00,40.00,3302,7,B,1
3548,2015-06-06 07:43:58.0000000,20.00,2000.00,2435,7,A,3
3551,2015-03-05 13:03:48.0000000,20.00,30.00,2713,6,C,2
3552,2015-11-06 17:31:47.0000000,45.00,100.00,3125,9,A,3
3553,2015-08-05 22:41:40.0000000,45.00,50.00,3697,5,A,3
3555,2015-05-05 09:42:37.0000000,45.00,25.00,4048,10,A,3
3559,2015-06-04 12:54:00.0000000,0.00,25.00,3537,1,C,1
3560,2015-03-04 08:42:09.0000000,20.00,100.00,4036,3,B,2
3561,2015-11-05 19:35:54.0000000,20.00,100.00,4333,1,B,2
3562,2015-03-05 15:12:23.0000000,0.00,1000.00,4747,3,B,1
3564,2015-04-04 14:12:20.0000000,0.00,50.00,3109,1,B,2
3565,2015-07-07 16:14:53.0000000,20.00,150.00,3975,5,B,3
3567,2015-09-06 06:40:28.0000000,0.00,5000.00,4517,5,B,1
3568,2015-10-06 20:26:53.0000000,0.00,25.00,4738,9,B,1
3575,2015-12-04 06:13:24.0000000,0.00,200.00,3084,9,B,2
3576,2015-08-07 10:23:40.0000000,20.00,100.00,3144,5,B,3
3579,2015-07-04 12:11:05.0000000,0.00,200.00,4465,9,B,2
3582,2015-04-07 22:57:13.0000000,20.00,25.00,4528,8,B,3
3585,2015-05-04 16:41:23.0000000,20.00,100.00,5121,7,A,2
3586,2015-12-05 08:14:04.0000000,45.00,30.00,3239,4,B,3
3592,2015-02-05 19:38:56.0000000,20.00,5000.00,3220,5,B,3
3595,2015-04-05 19:23:23.0000000,0.00,100.00,3451,1,A,2
3597,2015-12-07 10:14:44.0000000,0.00,50.00,4365,7,B,2
3600,2015-08-05 13:04:48.0000000,20.00,50.00,4899,4,B,2
3601,2015-02-04 10:39:56.0000000,20.00,300.00,4934,2,B,3
3604,2015-12-07 11:12:37.0000000,20.00,200.00,4694,8,B,2
3605,2015-04-07 16:16:28.0000000,20.00,100.00,5067,8,B,3
3606,2015-05-07 11:41:00.0000000,20.00,200.00,5078,1,B,3
3607,2015-09-07 16:51:10.0000000,0.00,100.00,5180,4,B,2
3611,2015-06-04 16:24:06.0000000,0.00,25.00,2549,6,B,1
3612,2015-12-04 21:20:10.0000000,0.00,200.00,3153,5,B,1
3614,2015-09-04 17:26:27.0000000,45.00,25.00,3530,9,C,3
3619,2015-02-07 15:34:42.0000000,45.00,150.00,2497,5,B,3
3622,2015-05-06 16:13:18.0000000,0.00,100.00,4571,7,B,1
3623,2015-07-04 14:02:33.0000000,45.00,100.00,3063,10,A,3
3624,2015-08-04 09:37:52.0000000,20.00,100.00,3559,2,B,3
3628,2015-10-04 12:02:44.0000000,45.00,50.00,4725,1,B,3
3629,2015-07-06 13:11:17.0000000,0.00,100.00,4091,9,B,2
3632,2015-06-05 05:36:58.0000000,45.00,2000.00,4716,4,B,3
3636,2015-12-05 17:18:14.0000000,0.00,50.00,4302,4,B,1
3639,2015-10-07 18:05:54.0000000,45.00,25.00,2941,6,B,3
3640,2015-11-07 17:58:25.0000000,20.00,300.00,3086,6,B,2
3642,2015-06-06 21:04:19.0000000,0.00,20.00,4284,9,B,1
3643,2015-12-07 06:58:54.0000000,20.00,100.00,4522,10,B,2
3644,2015-11-06 21:08:04.0000000,20.00,2000.00,4745,2,B,2
3647,2015-03-04 10:40:22.0000000,20.00,100.00,3989,9,B,2
3648,2015-07-06 18:25:47.0000000,20.00,2000.00,4523,3,B,3
3649,2015-04-06 20:17:31.0000000,0.00,30.00,4753,8,A,2
3652,2015-05-07 10:53:11.0000000,20.00,50.00,3938,1,B,2
3657,2015-12-04 10:06:49.0000000,0.00,50.00,2998,4,A,1
3658,2015-08-07 21:35:43.0000000,20.00,50.00,3646,2,B,2
3661,2015-01-04 21:10:31.0000000,45.00,100.00,2501,5,B,3
3662,2015-05-07 22:26:41.0000000,45.00,25.00,2940,6,C,3
3665,2015-03-07 07:10:34.0000000,0.00,50.00,2978,8,B,1
3667,2015-11-05 17:10:54.0000000,0.00,2000.00,3418,1,B,1
3670,2015-02-04 09:55:09.0000000,20.00,20.00,2930,4,A,3
3671,2015-10-06 17:39:24.0000000,0.00,25.00,5158,2,B,1
3672,2015-05-06 06:22:28.0000000,0.00,100.00,3054,5,B,1
3676,2015-07-06 06:12:14.0000000,20.00,50.00,2469,3,B,3
3678,2015-05-05 12:23:02.0000000,20.00,50.00,3996,8,A,2
3682,2015-04-04 19:18:20.0000000,20.00,50.00,5107,1,B,2
3684,2015-04-06 13:20:04.0000000,0.00,5000.00,3265,10,B,2
3691,2015-12-07 16:46:34.0000000,0.00,100.00,4431,8,B,1
3693,2015-08-05 08:18:06.0000000,20.00,100.00,5040,3,A,3
3695,2015-02-07 20:19:49.0000000,20.00,25.00,4059,4,B,2
3698,2015-01-04 22:59:14.0000000,20.00,500.00,2717,5,B,3
3701,2015-07-07 13:18:12.0000000,0.00,20.00,5173,3,B,2
3707,2015-10-07 18:03:01.0000000,0.00,20.00,3005,1,B,1
3709,2015-06-07 13:47:51.0000000,20.00,200.00,4714,9,B,2
3710,2015-02-06 05:35:05.0000000,0.00,100.00,4559,10,B,2
3711,2015-11-05 05:11:54.0000000,45.00,40.00,4668,1,B,3
3712,2015-05-05 18:53:51.0000000,45.00,30.00,2807,4,B,3
3713,2015-11-07 17:05:51.0000000,20.00,100.00,4360,10,B,2
3719,2015-02-05 05:29:37.0000000,20.00,150.00,4345,10,B,3
3726,2015-08-04 18:17:08.0000000,0.00,50.00,3925,8,B,1
3728,2015-03-05 22:20:04.0000000,20.00,25.00,2579,8,B,3
3730,2015-08-07 17:30:03.0000000,20.00,25.00,2798,8,B,3
3731,2015-06-05 06:26:12.0000000,0.00,200.00,3878,10,B,2
3732,2015-11-06 12:33:59.0000000,45.00,25.00,4254,7,C,3
3734,2015-07-04 11:58:08.0000000,45.00,100.00,4906,2,B,3
3738,2015-07-07 08:28:19.0000000,45.00,100.00,3404,6,C,3
3741,2015-06-07 21:44:38.0000000,20.00,50.00,3513,6,B,2
3742,2015-07-05 06:36:26.0000000,0.00,5000.00,3937,2,B,1
3743,2015-05-07 08:08:44.0000000,0.00,25.00,4205,6,B,1
3747,2015-02-05 20:42:09.0000000,0.00,20.00,4140,2,B,1
3748,2015-10-06 16:22:48.0000000,0.00,25.00,4574,3,B,1
3749,2015-04-04 19:47:08.0000000,0.00,50.00,2632,3,B,1
3750,2015-08-07 16:59:57.0000000,0.00,25.00,2951,5,B,2
3751,2015-07-07 19:39:13.0000000,0.00,30.00,3021,2,B,1
3752,2015-03-06 19:24:14.0000000,45.00,100.00,3292,3,B,3
3753,2015-07-07 07:29:25.0000000,45.00,50.00,4912,2,B,3
3754,2015-12-04 17:22:34.0000000,20.00,100.00,2386,2,B,3
3755,2015-07-05 18:56:53.0000000,20.00,40.00,4643,2,B,2
3756,2015-09-04 16:46:42.0000000,45.00,500.00,5043,10,B,3
3757,2015-05-05 13:53:37.0000000,20.00,50.00,3755,1,B,2
3758,2015-11-07 12:25:47.0000000,45.00,100.00,4666,6,B,3
3763,2015-05-04 13:57:48.0000000,20.00,50.00,3208,6,B,3
3764,2015-08-07 20:42:00.0000000,45.00,200.00,3678,3,B,3
3769,2015-07-07 17:40:25.0000000,0.00,50.00,4031,1,B,2
3775,2015-06-06 11:26:36.0000000,20.00,50.00,4767,7,B,2
3776,2015-01-07 13:32:18.0000000,45.00,200.00,3375,4,B,3
3779,2015-08-05 17:54:32.0000000,20.00,30.00,2900,8,B,2
3781,2015-07-07 22:52:19.0000000,0.00,25.00,4638,6,B,1
3784,2015-02-06 16:13:52.0000000,0.00,30.00,3789,10,A,1
3787,2015-06-06 07:08:41.0000000,45.00,50.00,3140,5,B,3
3788,2015-05-07 17:15:56.0000000,20.00,25.00,3282,6,A,3
3789,2015-02-05 12:20:01.0000000,45.00,1000.00,3683,8,B,3
3791,2015-09-04 14:34:22.0000000,0.00,25.00,4396,7,B,1
3793,2015-02-05 14:56:59.0000000,20.00,25.00,4270,9,B,3
3795,2015-12-05 13:24:40.0000000,45.00,50.00,4881,3,B,3
3799,2015-12-04 08:33:48.0000000,20.00,300.00,2697,8,B,2
3806,2015-06-05 07:38:21.0000000,45.00,40.00,3232,8,B,3
3807,2015-09-06 11:45:01.0000000,20.00,25.00,3248,9,B,2
3811,2015-08-07 17:13:03.0000000,0.00,100.00,4837,8,B,2
3814,2015-09-07 17:22:51.0000000,0.00,50.00,3226,4,A,1
3816,2015-09-04 21:34:25.0000000,0.00,50.00,3071,9,B,2
3817,2015-05-07 11:30:12.0000000,0.00,50.00,4049,5,B,1
3825,2015-09-07 18:09:56.0000000,0.00,100.00,3739,9,B,2
3827,2015-10-06 22:29:17.0000000,20.00,1000.00,3966,3,C,3
3834,2015-09-06 17:36:23.0000000,0.00,50.00,2522,6,B,2
3836,2015-03-04 07:32:10.0000000,45.00,1000.00,3155,1,B,3
3842,2015-01-08 21:25:47.0000000,45.00,200.00,3116,2,B,3
3845,2015-03-07 16:51:19.0000000,20.00,1000.00,4839,2,B,2
3846,2015-09-07 19:27:50.0000000,0.00,50.00,2427,7,B,1
3847,2015-08-05 10:06:40.0000000,0.00,50.00,3099,4,B,1
3850,2015-03-07 07:17:54.0000000,0.00,25.00,2744,5,B,1
3854,2015-03-07 06:31:32.0000000,45.00,500.00,5095,4,B,3
3856,2015-08-05 06:54:09.0000000,0.00,100.00,2791,1,B,1
3861,2015-07-07 06:05:37.0000000,20.00,200.00,4116,9,A,3
3862,2015-08-07 08:59:43.0000000,0.00,100.00,4126,1,B,1
3863,2015-08-06 17:17:14.0000000,20.00,50.00,4168,5,B,2
3864,2015-12-05 14:53:05.0000000,0.00,100.00,4319,6,A,1
3871,2015-08-06 14:03:16.0000000,0.00,200.00,5089,8,B,2
3875,2015-04-05 15:16:08.0000000,0.00,500.00,4655,7,B,1
3876,2015-09-06 06:35:08.0000000,0.00,30.00,3092,9,A,1
3878,2015-07-05 12:37:18.0000000,45.00,5000.00,4925,8,B,3
3879,2015-01-07 08:19:49.0000000,0.00,30.00,2785,9,B,2
3884,2015-06-07 06:08:38.0000000,20.00,40.00,4919,1,B,2
3885,2015-10-05 13:13:44.0000000,0.00,20.00,2877,4,B,1
3887,2015-02-04 10:19:03.0000000,0.00,100.00,3368,6,A,1
3891,2015-09-04 22:44:15.0000000,0.00,100.00,4181,7,B,2
3892,2015-04-06 14:28:02.0000000,20.00,25.00,4644,10,A,2
3893,2015-04-07 21:57:36.0000000,45.00,150.00,2556,5,B,3
3894,2015-07-07 06:39:45.0000000,0.00,50.00,3012,8,B,2
3896,2015-09-06 19:39:04.0000000,20.00,2000.00,4802,9,B,2
3901,2015-01-07 21:41:11.0000000,20.00,25.00,4751,4,B,2
3904,2015-01-05 08:50:56.0000000,20.00,2000.00,4409,9,B,2
3906,2015-01-05 05:57:50.0000000,0.00,5000.00,3601,3,A,2
3909,2015-05-06 21:57:10.0000000,0.00,50.00,2673,6,A,1
3910,2015-01-07 09:35:17.0000000,0.00,100.00,2741,10,B,1
3913,2015-01-07 05:01:49.0000000,0.00,5000.00,4061,4,B,1
3914,2015-01-06 09:19:44.0000000,45.00,2000.00,4577,3,B,3
3915,2015-04-06 20:14:30.0000000,20.00,500.00,3253,3,B,2
3919,2015-06-07 05:05:25.0000000,20.00,2000.00,3130,2,B,3
3921,2015-06-07 10:45:24.0000000,20.00,50.00,3592,3,B,3
3922,2015-05-05 12:17:17.0000000,0.00,5000.00,4490,3,B,1
3924,2015-11-07 05:06:00.0000000,0.00,50.00,4679,8,B,1
3926,2015-06-06 16:38:56.0000000,0.00,25.00,4324,6,B,2
3930,2015-11-05 05:37:24.0000000,45.00,100.00,5031,9,B,3
3936,2015-06-06 15:07:38.0000000,0.00,300.00,4387,4,B,2
3937,2015-10-07 12:41:54.0000000,0.00,40.00,5120,8,B,1
3938,2015-02-04 21:49:06.0000000,0.00,1000.00,2405,3,B,2
3939,2015-02-04 16:53:02.0000000,20.00,200.00,2759,3,A,3
3940,2015-06-05 08:34:22.0000000,0.00,50.00,3042,6,A,1
3941,2015-10-04 07:41:14.0000000,0.00,50.00,4382,10,B,1
3944,2015-10-04 09:19:44.0000000,45.00,50.00,4648,7,B,3
3948,2015-12-06 06:35:34.0000000,0.00,50.00,4405,6,B,2
3949,2015-10-07 13:26:41.0000000,20.00,100.00,4563,5,B,3
3956,2015-06-06 21:21:36.0000000,0.00,200.00,2465,2,B,1
3958,2015-01-04 09:35:00.0000000,20.00,25.00,4251,7,A,3
3960,2015-08-04 08:15:13.0000000,0.00,500.00,3581,8,A,1
3966,2015-04-07 08:20:41.0000000,20.00,2000.00,2836,7,B,3
3968,2015-12-07 12:10:57.0000000,20.00,100.00,4890,8,B,3
3972,2015-04-05 08:06:00.0000000,20.00,1000.00,4761,8,A,3
3975,2015-09-05 12:39:45.0000000,20.00,200.00,4549,9,B,2
3982,2015-05-05 05:05:08.0000000,20.00,25.00,5145,1,B,2
3986,2015-12-06 15:27:22.0000000,20.00,150.00,3249,3,B,2
3987,2015-06-07 06:50:33.0000000,45.00,25.00,3346,6,B,3
3989,2015-03-04 16:32:10.0000000,45.00,50.00,3650,6,B,3
3992,2015-06-07 14:56:33.0000000,20.00,30.00,5154,5,B,3
3993,2015-04-07 08:02:59.0000000,45.00,2000.00,3381,10,B,3
3994,2015-11-07 17:55:32.0000000,20.00,2000.00,3434,3,A,2
3995,2015-08-06 09:27:04.0000000,20.00,200.00,3512,4,A,2
3997,2015-09-04 17:05:17.0000000,0.00,50.00,4332,5,B,2
